"lob","benchmark_type","category","mcg","prcnt_bnmrk","prcnt_actul","label_bnmrk","label_actul"
"com","middle atlantic","ped","p-535",0,0,"0%","0%"
"com","weighted national","bh","b-021-ip",0,0,"0%","0%"
"com","others","neuro","mg-n",0.1,0.04,"0.1%","0.04%"
"com","loosely managed","ped","p-300",0,0,"0%","0%"
"com","weighted national","gs","s-250",0.02,0.03,"0.02%","0.03%"
"com","west north central","uro","s-870",0.01,0.01,"0.01%","0.01%"
"com","east south central","ort","s-740",0,0,"0%","0%"
"com","west north central","ob","s-660",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","ort","s-700",0.19,0.19,"0.19%","0.19%"
"com","others","neuro","m-221",0.01,0,"0.01%","0%"
"com","south atlantic","bh","b-013-ip",0,0,"0%","0%"
"com","pacific","bh","b-025-ip",0,0,"0%","0%"
"com","weighted national","card","m-270",0,0.01,"0%","0.01%"
"com","loosely managed","neo","p-425",0.01,0.01,"0.01%","0.01%"
"com","pacific","ns","s-1050",0,0,"0%","0%"
"com","east north central","ort","s-260",0,0,"0%","0%"
"com","others","gs","s-1305",0.02,0.02,"0.02%","0.02%"
"com","east south central","cv","s-292",0,0,"0%","0%"
"com","west north central","gi","m-150",0.04,0.02,"0.04%","0.02%"
"com","west south central","ped","p-260",0,0,"0%","0%"
"com","west south central","gs","s-220",0,0,"0%","0%"
"com","moderately managed","card","m-575",0,0.01,"0%","0.01%"
"com","middle atlantic","cv","sg-cvs",0.05,0.05,"0.05%","0.05%"
"com","east north central","ped","p-1056",0,0,"0%","0%"
"com","west north central","ped","p-1056",0,0,"0%","0%"
"com","weighted national","bh","b-023-ip",0.01,0,"0.01%","0%"
"com","mountain","gs","s-862",0,0,"0%","0%"
"com","west north central","neo","p-48",0,0,"0%","0%"
"com","weighted national","card","m-40",0.02,0.02,"0.02%","0.02%"
"com","pacific","thor","m-282",0.03,0.03,"0.03%","0.03%"
"com","weighted national","gs","s-516",0.06,0.13,"0.06%","0.13%"
"com","middle atlantic","ped","p-360",0.01,0,"0.01%","0%"
"com","west north central","uro","sg-us",0.01,0.01,"0.01%","0.01%"
"com","loosely managed","cv","s-535",0,0,"0%","0%"
"com","south atlantic","bh","b-023-ip",0.01,0,"0.01%","0%"
"com","moderately managed","ob","s-1181",0.09,0.1,"0.09%","0.1%"
"com","moderately managed","ob","s-660",0.01,0.01,"0.01%","0.01%"
"com","new england","ped","p-100",0,0,"0%","0%"
"com","well managed","ophth","s-430",0,0,"0%","0%"
"com","mountain","neuro","m-580",0,0.02,"0%","0.02%"
"com","others","hema","m-87",0.02,0.03,"0.02%","0.03%"
"com","east south central","ped","p-370",0,0,"0%","0%"
"com","mountain","ort","s-330",0.01,0,"0.01%","0%"
"com","middle atlantic","ort","s-72",0,0,"0%","0%"
"com","pacific","neuro","m-78",0.01,0.01,"0.01%","0.01%"
"com","west south central","ped","p-1015",0,0,"0%","0%"
"com","east north central","other","mg-vas",0.01,0.01,"0.01%","0.01%"
"com","mountain","gs","s-516",0.04,0.13,"0.04%","0.13%"
"com","weighted national","ort","s-1056",0,0,"0%","0%"
"com","south atlantic","thor","sg-ts",0.01,0,"0.01%","0%"
"com","middle atlantic","ob","s-850",0,0,"0%","0%"
"com","loosely managed","ort","s-260",0,0,"0%","0%"
"com","east south central","bh","b-021-ip",0,0,"0%","0%"
"com","well managed","bh","b-012-ip",0,0,"0%","0%"
"com","loosely managed","bh","b-016-ip",0,0.01,"0%","0.01%"
"com","pacific","ped","p-87",0.01,0,"0.01%","0%"
"com","west north central","gs","s-510",0,0,"0%","0%"
"com","loosely managed","ped","p-90",0,0,"0%","0%"
"com","moderately managed","id","m-610",0,0,"0%","0%"
"com","new england","ort","s-495",0.01,0.02,"0.01%","0.02%"
"com","mountain","bh","b-016-ip",0,0.01,"0%","0.01%"
"com","west south central","gs","s-370",0,0,"0%","0%"
"com","others","ort","s-600",0,0,"0%","0%"
"com","south atlantic","card","m-575",0.01,0.01,"0.01%","0.01%"
"com","west south central","ped","p-1305",0,0,"0%","0%"
"com","moderately managed","gs","s-170",0,0,"0%","0%"
"com","middle atlantic","bh","b-030-ip",0,0,"0%","0%"
"com","middle atlantic","ob","m-285",0.01,0.01,"0.01%","0.01%"
"com","others","cv","s-300",0,0,"0%","0%"
"com","pacific","ns","s-414",0,0,"0%","0%"
"com","weighted national","gi","m-251",0,0,"0%","0%"
"com","pacific","ort","s-740",0,0,"0%","0%"
"com","well managed","neph","m-325",0,0.01,"0%","0.01%"
"com","east south central","gs","s-05",0,0,"0%","0%"
"com","mountain","ort","s-1056",0,0,"0%","0%"
"com","west south central","ns","s-410",0.01,0.02,"0.01%","0.02%"
"com","pacific","card","m-505",0.02,0.02,"0.02%","0.02%"
"com","east south central","gi","m-251",0,0,"0%","0%"
"com","loosely managed","ped","p-505",0,0,"0%","0%"
"com","middle atlantic","cv","s-150",0,0,"0%","0%"
"com","middle atlantic","bh","b-028-ip",0,0.01,"0%","0.01%"
"com","pacific","gs","s-845",0,0,"0%","0%"
"com","well managed","ped","p-130",0,0,"0%","0%"
"com","others","gs","sg-gs",0.03,0.06,"0.03%","0.06%"
"com","moderately managed","thor","sg-ts",0.01,0,"0.01%","0%"
"com","new england","card","m-190",0.05,0.05,"0.05%","0.05%"
"com","west south central","ort","s-680",0.01,0,"0.01%","0%"
"com","middle atlantic","ped","p-448",0,0,"0%","0%"
"com","west north central","endo","s-930",0,0,"0%","0%"
"com","south atlantic","gs","s-990",0,0,"0%","0%"
"com","middle atlantic","ped","p-505",0,0,"0%","0%"
"com","west north central","ob","s-350",0.6,0.57,"0.6%","0.57%"
"com","west north central","other","pg-ws",0.04,0.03,"0.04%","0.03%"
"com","moderately managed","ort","s-710",0.01,0.01,"0.01%","0.01%"
"com","east north central","bh","b-004-ip",0.06,0.05,"0.06%","0.05%"
"com","well managed","ob","m-260",0,0,"0%","0%"
"com","well managed","gs","s-510",0,0,"0%","0%"
"com","loosely managed","ped","p-114",0,0,"0%","0%"
"com","others","uro","s-210",0.01,0,"0.01%","0%"
"com","east south central","ort","s-680",0.01,0,"0.01%","0%"
"com","west north central","card","m-270",0,0.01,"0%","0.01%"
"com","others","ped","p-290",0,0,"0%","0%"
"com","east north central","other","pg-ws",0.03,0.03,"0.03%","0.03%"
"com","west south central","uro","s-190",0,0,"0%","0%"
"com","pacific","ort","s-810",0.01,0,"0.01%","0%"
"com","new england","neo","pg-neo",0.09,0.11,"0.09%","0.11%"
"com","south atlantic","ns","sg-ns",0.02,0.03,"0.02%","0.03%"
"com","pacific","neuro","mg-n",0.04,0.04,"0.04%","0.04%"
"com","weighted national","bh","b-004-ip",0.05,0.05,"0.05%","0.05%"
"com","new england","ped","p-185",0,0.01,"0%","0.01%"
"com","new england","thor","m-500",0.01,0.01,"0.01%","0.01%"
"com","west south central","id","m-70",0.07,0.03,"0.07%","0.03%"
"com","loosely managed","ob","s-660",0.01,0.01,"0.01%","0.01%"
"com","new england","ns","sg-ns",0.02,0.03,"0.02%","0.03%"
"com","weighted national","hns","s-780",0,0,"0%","0%"
"com","south atlantic","ped","p-300",0,0,"0%","0%"
"com","others","uro","s-870",0,0.01,"0%","0.01%"
"com","moderately managed","unclx","a-apc",0,0,"0%","0%"
"com","loosely managed","endo","s-930",0,0,"0%","0%"
"com","east north central","unclx","a-rhb",0.07,0,"0.07%","0%"
"com","pacific","gs","s-1060",0,0,"0%","0%"
"com","well managed","ob","s-1180",1.29,1.15,"1.29%","1.15%"
"com","well managed","gi","m-150",0.02,0.02,"0.02%","0.02%"
"com","east south central","ped","p-1300",0,0,"0%","0%"
"com","west south central","other","mg-vas",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","neuro","mg-n",0.06,0.04,"0.06%","0.04%"
"com","pacific","hema","m-331",0,0,"0%","0%"
"com","south atlantic","neo","p-358",0.11,0.13,"0.11%","0.13%"
"com","well managed","ped","p-170",0,0,"0%","0%"
"com","east north central","gs","s-1200",0.01,0,"0.01%","0%"
"com","east south central","neuro","m-222",0,0,"0%","0%"
"com","moderately managed","hema","m-331",0,0,"0%","0%"
"com","others","neo","p-415",0.01,0.02,"0.01%","0.02%"
"com","west north central","cv","s-291",0,0,"0%","0%"
"com","west south central","ped","p-114",0,0,"0%","0%"
"com","south atlantic","ort","s-82",0,0,"0%","0%"
"com","pacific","cv","s-290",0.02,0.01,"0.02%","0.01%"
"com","west south central","ped","pg-ped",0,0,"0%","0%"
"com","others","ophth","s-1030",0,0,"0%","0%"
"com","loosely managed","neo","p-48",0,0,"0%","0%"
"com","pacific","unclx","a-rhb",0.03,0,"0.03%","0%"
"com","others","ort","s-500",0,0.01,"0%","0.01%"
"com","pacific","neuro","m-222",0,0,"0%","0%"
"com","west south central","bh","b-008-ip",0.12,0.07,"0.12%","0.07%"
"com","mountain","ped","p-204",0,0,"0%","0%"
"com","well managed","neo","pg-neo",0.11,0.11,"0.11%","0.11%"
"com","middle atlantic","gs","s-795",0,0,"0%","0%"
"com","new england","unclx","a-hsc",0.02,0.02,"0.02%","0.02%"
"com","east south central","uro","s-890",0.01,0.02,"0.01%","0.02%"
"com","well managed","uro","s-890",0,0.02,"0%","0.02%"
"com","west north central","ped","p-90",0,0,"0%","0%"
"com","west south central","hema","pg-onc",0.09,0.06,"0.09%","0.06%"
"com","west north central","ob","m-260",0.01,0,"0.01%","0%"
"com","south atlantic","ort","mg-md",0.05,0.04,"0.05%","0.04%"
"com","moderately managed","cv","s-131",0,0,"0%","0%"
"com","middle atlantic","unclx","a-rhb",0.06,0,"0.06%","0%"
"com","west north central","neph","m-310",0,0,"0%","0%"
"com","moderately managed","cv","s-390",0.02,0.03,"0.02%","0.03%"
"com","moderately managed","ort","s-330",0.01,0,"0.01%","0%"
"com","west north central","gs","s-1062",0,0,"0%","0%"
"com","new england","ob","m-287",0.01,0.01,"0.01%","0.01%"
"com","pacific","ob","s-1020",0,0,"0%","0%"
"com","east south central","ped","p-80",0.02,0.02,"0.02%","0.02%"
"com","new england","ped","p-207",0,0,"0%","0%"
"com","loosely managed","neph","m-325",0,0.01,"0%","0.01%"
"com","well managed","bh","b-013-ip",0,0,"0%","0%"
"com","others","gs","s-512",0,0.01,"0%","0.01%"
"com","loosely managed","ort","s-633",0,0,"0%","0%"
"com","weighted national","gs","s-858",0,0,"0%","0%"
"com","new england","neph","m-310",0,0,"0%","0%"
"com","middle atlantic","unclx","unclass",0.02,0.04,"0.02%","0.04%"
"com","east south central","ort","s-810",0.01,0,"0.01%","0%"
"com","east south central","ped","p-565",0,0,"0%","0%"
"com","west north central","cv","s-535",0,0,"0%","0%"
"com","new england","thor","m-290",0.03,0.04,"0.03%","0.04%"
"com","well managed","ped","p-410",0.01,0,"0.01%","0%"
"com","south atlantic","ns","s-640",0,0.01,"0%","0.01%"
"com","middle atlantic","neuro","m-78",0.01,0.01,"0.01%","0.01%"
"com","mountain","ns","sg-ns",0.03,0.03,"0.03%","0.03%"
"com","weighted national","uro","s-1015",0,0.01,"0%","0.01%"
"com","west south central","card","m-230",0.07,0.07,"0.07%","0.07%"
"com","pacific","uro","s-x23",0,0,"0%","0%"
"com","west south central","ort","s-565",0,0,"0%","0%"
"com","loosely managed","ped","p-1305",0,0,"0%","0%"
"com","west south central","ort","s-530",0,0,"0%","0%"
"com","others","cv","s-950",0,0,"0%","0%"
"com","west north central","gi","m-250",0.05,0.03,"0.05%","0.03%"
"com","others","gs","s-795",0,0,"0%","0%"
"com","west south central","cv","s-152",0,0,"0%","0%"
"com","middle atlantic","neuro","m-185",0.01,0.02,"0.01%","0.02%"
"com","south atlantic","gs","s-516",0.07,0.13,"0.07%","0.13%"
"com","weighted national","unclx","a-mpc",0,0,"0%","0%"
"com","west south central","ped","p-87",0.01,0,"0.01%","0%"
"com","weighted national","ort","s-1012",0.01,0,"0.01%","0%"
"com","west south central","ped","p-950",0,0,"0%","0%"
"com","west south central","ped","p-371",0,0,"0%","0%"
"com","new england","ort","s-330",0,0,"0%","0%"
"com","east north central","bh","b-023-ip",0.01,0,"0.01%","0%"
"com","new england","gs","s-505",0,0,"0%","0%"
"com","west north central","gi","m-170",0.05,0.04,"0.05%","0.04%"
"com","east south central","neph","m-326",0.06,0.02,"0.06%","0.02%"
"com","east north central","ort","s-1132",0,0,"0%","0%"
"com","east south central","uro","mg-ud",0.02,0.03,"0.02%","0.03%"
"com","well managed","neo","p-415",0.04,0.02,"0.04%","0.02%"
"com","south atlantic","hns","mg-hnd",0.03,0.02,"0.03%","0.02%"
"com","well managed","gs","s-440",0,0,"0%","0%"
"com","west north central","ort","s-760",0,0.01,"0%","0.01%"
"com","others","card","mg-c",0.05,0.02,"0.05%","0.02%"
"com","weighted national","uro","s-872",0.01,0.02,"0.01%","0.02%"
"com","west north central","neo","pg-neo",0.08,0.11,"0.08%","0.11%"
"com","pacific","cv","s-1072",0,0,"0%","0%"
"com","others","ort","s-420",0,0,"0%","0%"
"com","south atlantic","ped","p-272",0,0,"0%","0%"
"com","others","gs","s-858",0,0,"0%","0%"
"com","pacific","ped","p-390",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","neph","m-326",0.03,0.02,"0.03%","0.02%"
"com","others","ped","p-185",0,0.01,"0%","0.01%"
"com","pacific","ort","s-260",0,0,"0%","0%"
"com","weighted national","thor","m-283",0.01,0.02,"0.01%","0.02%"
"com","east south central","unclx","unclass",0.03,0.04,"0.03%","0.04%"
"com","pacific","unclx","a-mpc",0,0,"0%","0%"
"com","weighted national","ort","sg-ms",0.07,0.05,"0.07%","0.05%"
"com","others","ped","p-432",0,0,"0%","0%"
"com","new england","neo","p-595",0.03,0.05,"0.03%","0.05%"
"com","east south central","ort","s-1124",0,0,"0%","0%"
"com","pacific","ob","s-775",0.01,0.01,"0.01%","0.01%"
"com","south atlantic","neuro","m-85",0.01,0.01,"0.01%","0.01%"
"com","new england","ped","p-204",0,0,"0%","0%"
"com","others","cv","s-480",0,0,"0%","0%"
"com","moderately managed","ort","s-500",0,0.01,"0%","0.01%"
"com","south atlantic","neuro","m-255",0,0,"0%","0%"
"com","west north central","ort","m-615",0,0.01,"0%","0.01%"
"com","east south central","ped","p-590",0,0,"0%","0%"
"com","west south central","hema","mg-hem",0.03,0.01,"0.03%","0.01%"
"com","middle atlantic","bh","b-008-ip",0.11,0.07,"0.11%","0.07%"
"com","new england","id","m-610",0,0,"0%","0%"
"com","west north central","ped","p-410",0.01,0,"0.01%","0%"
"com","east south central","ort","s-565",0,0,"0%","0%"
"com","others","neuro","m-255",0,0,"0%","0%"
"com","west south central","bh","b-013-ip",0,0,"0%","0%"
"com","weighted national","ped","p-112",0.01,0,"0.01%","0%"
"com","west north central","thor","m-290",0.03,0.04,"0.03%","0.04%"
"com","pacific","gs","s-864",0,0,"0%","0%"
"com","east south central","ort","s-120",0,0,"0%","0%"
"com","weighted national","ped","p-207",0,0,"0%","0%"
"com","moderately managed","gi","m-123",0.01,0.01,"0.01%","0.01%"
"com","moderately managed","card","m-190",0.05,0.05,"0.05%","0.05%"
"com","west north central","bh","b-009-ip",0.01,0,"0.01%","0%"
"com","weighted national","ort","s-570",0,0,"0%","0%"
"com","others","unclx","unclass",0.18,0.04,"0.18%","0.04%"
"com","west south central","card","m-333",0,0,"0%","0%"
"com","well managed","ob","s-665",0,0.01,"0%","0.01%"
"com","east south central","ped","p-60",0.01,0.02,"0.01%","0.02%"
"com","east north central","unclx","a-apc",0,0,"0%","0%"
"com","loosely managed","hns","s-790",0,0,"0%","0%"
"com","middle atlantic","ped","p-1300",0,0,"0%","0%"
"com","west north central","gs","s-862",0.01,0,"0.01%","0%"
"com","mountain","gs","s-510",0,0,"0%","0%"
"com","moderately managed","gs","s-512",0,0.01,"0%","0.01%"
"com","well managed","bh","b-021-ip",0,0,"0%","0%"
"com","mountain","cv","s-284",0,0,"0%","0%"
"com","west south central","ob","s-350",0.64,0.57,"0.64%","0.57%"
"com","loosely managed","ns","s-1050",0,0,"0%","0%"
"com","well managed","ort","s-1045",0,0,"0%","0%"
"com","moderately managed","ns","s-380",0,0,"0%","0%"
"com","well managed","card","m-334",0,0.01,"0%","0.01%"
"com","mountain","thor","m-350",0.01,0,"0.01%","0%"
"com","pacific","uro","s-890",0,0.02,"0%","0.02%"
"com","west north central","bh","b-013-ip",0,0,"0%","0%"
"com","new england","ped","p-330",0.01,0.02,"0.01%","0.02%"
"com","loosely managed","gi","m-565",0.02,0.01,"0.02%","0.01%"
"com","east south central","uro","s-1015",0,0.01,"0%","0.01%"
"com","loosely managed","uro","s-910",0,0,"0%","0%"
"com","pacific","card","m-510",0.01,0.01,"0.01%","0.01%"
"com","middle atlantic","gi","m-560",0.01,0.01,"0.01%","0.01%"
"com","others","card","m-505",0.03,0.02,"0.03%","0.02%"
"com","weighted national","ns","sg-ns",0.03,0.03,"0.03%","0.03%"
"com","east north central","hns","s-790",0,0,"0%","0%"
"com","mountain","cv","s-130",0,0,"0%","0%"
"com","others","gs","s-515",0,0,"0%","0%"
"com","others","ped","p-100",0,0,"0%","0%"
"com","west north central","ped","p-170",0,0,"0%","0%"
"com","west north central","unclx","a-esc",0,0,"0%","0%"
"com","mountain","gs","s-1305",0.02,0.02,"0.02%","0.02%"
"com","south atlantic","ped","p-185",0,0.01,"0%","0.01%"
"com","east south central","ort","s-1012",0.01,0,"0.01%","0%"
"com","new england","neuro","m-222",0,0,"0%","0%"
"com","loosely managed","ped","p-272",0,0,"0%","0%"
"com","mountain","ped","p-390",0.01,0.01,"0.01%","0.01%"
"com","east south central","thor","m-350",0.01,0,"0.01%","0%"
"com","well managed","neph","m-320",0.02,0.02,"0.02%","0.02%"
"com","well managed","ped","p-290",0,0,"0%","0%"
"com","mountain","bh","b-029-ip",0,0,"0%","0%"
"com","south atlantic","ped","p-20",0,0.02,"0%","0.02%"
"com","west north central","gs","s-513",0.02,0.08,"0.02%","0.08%"
"com","middle atlantic","cv","s-291",0,0,"0%","0%"
"com","others","hns","s-790",0,0,"0%","0%"
"com","pacific","gi","m-210",0.03,0.07,"0.03%","0.07%"
"com","west north central","thor","mg-pul",0.04,0.02,"0.04%","0.02%"
"com","weighted national","ort","s-770",0,0,"0%","0%"
"com","moderately managed","ns","s-640",0,0.01,"0%","0.01%"
"com","east south central","ped","p-87",0.02,0,"0.02%","0%"
"com","middle atlantic","uro","s-1150",0,0,"0%","0%"
"com","west south central","ort","s-560",0.08,0.11,"0.08%","0.11%"
"com","well managed","unclx","unclass",0.02,0.04,"0.02%","0.04%"
"com","weighted national","ped","p-400",0,0,"0%","0%"
"com","east south central","ort","s-580",0,0,"0%","0%"
"com","new england","ort","s-490",0,0,"0%","0%"
"com","east north central","gi","mg-gas",0.06,0.05,"0.06%","0.05%"
"com","mountain","gi","m-180",0.02,0.02,"0.02%","0.02%"
"com","east north central","id","mg-sic",0.07,0.06,"0.07%","0.06%"
"com","pacific","neuro","m-305",0,0,"0%","0%"
"com","mountain","gs","s-1062",0,0,"0%","0%"
"com","mountain","ped","p-535",0,0,"0%","0%"
"com","mountain","ped","p-140",0.01,0.01,"0.01%","0.01%"
"com","others","ped","p-20",0,0.02,"0%","0.02%"
"com","others","neo","p-265",0.1,0.24,"0.1%","0.24%"
"com","middle atlantic","unclx","a-apc",0,0,"0%","0%"
"com","well managed","card","m-89",0.01,0.01,"0.01%","0.01%"
"com","well managed","ped","p-52",0,0,"0%","0%"
"com","new england","card","mg-c",0.03,0.02,"0.03%","0.02%"
"com","middle atlantic","gi","mg-gas",0.07,0.05,"0.07%","0.05%"
"com","well managed","gs","s-365",0.03,0.05,"0.03%","0.05%"
"com","moderately managed","gs","s-180",0,0,"0%","0%"
"com","west north central","ort","s-1230",0,0,"0%","0%"
"com","west south central","cv","s-160",0,0,"0%","0%"
"com","pacific","gi","mg-gas",0.06,0.05,"0.06%","0.05%"
"com","middle atlantic","cv","s-140",0,0,"0%","0%"
"com","middle atlantic","gs","s-1305",0.03,0.02,"0.03%","0.02%"
"com","weighted national","uro","s-960",0.02,0.01,"0.02%","0.01%"
"com","middle atlantic","neo","p-48",0,0,"0%","0%"
"com","weighted national","ped","p-190",0.01,0,"0.01%","0%"
"com","loosely managed","neuro","m-305",0,0,"0%","0%"
"com","east south central","cv","s-1310",0.01,0.01,"0.01%","0.01%"
"com","well managed","ns","s-380",0,0,"0%","0%"
"com","weighted national","id","m-160",0.18,0.18,"0.18%","0.18%"
"com","loosely managed","ped","p-20",0,0.02,"0%","0.02%"
"com","weighted national","bh","b-005-ip",0,0,"0%","0%"
"com","moderately managed","id","m-160",0.17,0.18,"0.17%","0.18%"
"com","weighted national","ped","p-30",0,0,"0%","0%"
"com","mountain","gi","m-170",0.03,0.04,"0.03%","0.04%"
